video_id,comment_id,video_title,channel_name_c,channel_id_c,author_name,author_channel_id,text,source_query_c,source_group_c,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,author_name_norm,channel_name_norm,video_title_norm,source_query_norm,source_group_norm,author_handle_norm,author_name_key,like_count_parsed,like_count_blank,like_count,reply_count_num,is_pinned_bool,published_text_edited,published_text_norm,published_bucket,published_days_approx,texto_original,texto_limpio,texto_sin_lema,hashtags,mentions,urls,emojis,n_hashtags,n_mentions,n_urls,n_emojis,texto_sentimiento,len_original,len_limpio,tokens_original,tokens_limpio,texto_modificado,quedo_vacio_tras_limpieza,title,channel_id_v,channel_name_v,channel_handle,owner_handle,category,source_query_v,source_group_v,view_count_final,publish_date,publish_date_dt,keywords,keywords_list,description,n_keywords,video_url
PjmxCj-a9Hg,UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgwtbYMM1u,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ErmePérez-q4s,UCg3eIfd7BrsLEqS0BLkftHA,"Y los  que fueron hacer los pandilleros del salvador en antigua que, siguen haviendo maras en el salvador y eso es un país de maras",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ErmeP%C3%A9rez-q4s,hace 1 año, ,0,False,,@ErmePérez-q4s,Gobierno de la República de Guatemala,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodeGuatemala,topic,@ErmePérez-q4s,@ermeperez-q4s,,True,0,0,False,False,hace 1 año,1 mes - 1 ano,365.25,"Y los  que fueron hacer los pandilleros del salvador en antigua que, siguen haviendo maras en el salvador y eso es un país de maras",pandillero salvador antiguo seguir haveir mara salvador mara,pandilleros salvador antigua siguen haviendo maras salvador maras,[],[],[],[],0,0,0,0,"Y los que fueron hacer los pandilleros del salvador en antigua que, siguen haviendo maras en el salvador y eso es un país de maras",131,60,25,8,True,False,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,3628,2025-08-11T20:14:15-07:00,2025-08-12 03:14:15+00:00,[],[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,https://www.youtube.com/watch?v=PjmxCj-a9Hg
PjmxCj-a9Hg,UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgx6SmnMen,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ErmePérez-q4s,UCg3eIfd7BrsLEqS0BLkftHA,Y todo los que tienen tatuajes del salvador son pandilleros eso su dictador lo dijo. Así que no te venden humo 💨 todo lo que dicen del salvador.,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ErmeP%C3%A9rez-q4s,hace 1 año, ,0,False,,@ErmePérez-q4s,Gobierno de la República de Guatemala,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodeGuatemala,topic,@ErmePérez-q4s,@ermeperez-q4s,,True,0,0,False,False,hace 1 año,1 mes - 1 ano,365.25,Y todo los que tienen tatuajes del salvador son pandilleros eso su dictador lo dijo. Así que no te venden humo 💨 todo lo que dicen del salvador.,tatuaj salvador pandilleros dictador vender humo salvador,tatuajes salvador pandilleros dictador venden humo salvador,[],[],[],"[""💨""]",0,0,0,1,Y todo los que tienen tatuajes del salvador son pandilleros eso su dictador lo dijo. Así que no te venden humo emoji salir corriendo emoji todo lo que dicen del salvador.,144,57,28,7,True,False,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,3628,2025-08-11T20:14:15-07:00,2025-08-12 03:14:15+00:00,[],[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,https://www.youtube.com/watch?v=PjmxCj-a9Hg
06mFNPU0aB8,UgyC9HUMcvW-e_nFJK14AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@ruddydepaz322,UCAxvOOHQk7dYPOajzFEVtbA,Así metan los al tambo con minifaldas allí no les ba a faltar la moronga.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@ruddydepaz322,hace 2 semanas, ,0,False,,@ruddydepaz322,Noti7,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,guatemala noticias,topic,@ruddydepaz322,@ruddydepaz322,,True,0,0,False,False,hace 2 semanas,1 sem - 1 mes,14.0,Así metan los al tambo con minifaldas allí no les ba a faltar la moronga.,metan tambo minifalda faltar moronguir,metan tambo minifaldas faltar moronga,[],[],[],[],0,0,0,0,Así metan los al tambo con minifaldas allí no les ba a faltar la moronga.,73,38,15,5,True,False,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,/@Noti7Guatemala,/@Noti7Guatemala,News & Politics,guatemala noticias,topic,6692,2026-08-13T22:00:12-07:00,2026-08-14 05:00:12+00:00,"[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]","[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]",La rápida acción policial frustró el plan de los sujetos que usaron minifaldas para huir.,11,https://www.youtube.com/watch?v=06mFNPU0aB8
06mFNPU0aB8,UgyCFEFtEmhDbi91yCF4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@MacoMorales-i2i2d,UCq3mDTTRZnUybct5M9OSXbg,Destreza dise😅,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MacoMorales-i2i2d,hace 2 semanas,1,0,False,,@MacoMorales-i2i2d,Noti7,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,guatemala noticias,topic,@MacoMorales-i2i2d,@macomorales-i2i2d,1.0,False,1,0,False,False,hace 2 semanas,1 sem - 1 mes,14.0,Destreza dise😅,destreza disar,destreza dise,[],[],[],"[""😅""]",0,0,0,1,Destreza dise emoji cara sonriendo con sudor frío emoji,14,14,2,2,True,False,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,/@Noti7Guatemala,/@Noti7Guatemala,News & Politics,guatemala noticias,topic,6692,2026-08-13T22:00:12-07:00,2026-08-14 05:00:12+00:00,"[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]","[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]",La rápida acción policial frustró el plan de los sujetos que usaron minifaldas para huir.,11,https://www.youtube.com/watch?v=06mFNPU0aB8
n8iP75gIpmw,UgyCoulSuwV8jBnjbtN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@FidelZacarias-ph7dy,UCGzXwyCzMzGmjmCbH3Hg01Q,Ése señor entrevistador pertenece al PACTO DE CORRUPTOS....ATACA LA TRANSPARENCIA Y DEFIENDE A LOS CORRUPTOS.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@FidelZacarias-ph7dy,hace 2 años,2,0,False,,@FidelZacarias-ph7dy,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@FidelZacarias-ph7dy,@fidelzacarias-ph7dy,2.0,False,2,0,False,False,hace 2 años,1 - 2 anos,730.5,Ése señor entrevistador pertenece al PACTO DE CORRUPTOS....ATACA LA TRANSPARENCIA Y DEFIENDE A LOS CORRUPTOS.,senor entrevistador pertenecer pacto corrupto atacar transparencia defender corrupto,senor entrevistador pertenece pacto corruptos ataca transparencia defiende corruptos,[],[],[],[],0,0,0,0,Ése señor entrevistador pertenece al PACTO DE CORRUPTOS...ATACA LA TRANSPARENCIA Y DEFIENDE A LOS CORRUPTOS.,109,84,15,9,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
6W4u8sGEnGM,UgyD5CIXnbXNiM-a4VF4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@OttoPalencia-b7r,UC0HvfEWozTHbwl_iEmJNvVA,Si el presidente ha sido un buen presidente pues hay que botar por el hay muchos que han hablado mal de él pero ellos no hacen nada por gustemala,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@OttoPalencia-b7r,hace 5 días,3,0,False,,@OttoPalencia-b7r,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@OttoPalencia-b7r,@ottopalencia-b7r,3.0,False,3,0,False,False,hace 5 días,<1 semana,5.0,Si el presidente ha sido un buen presidente pues hay que botar por el hay muchos que han hablado mal de él pero ellos no hacen nada por gustemala,presidente presidente botar hablado gustemalo,presidente presidente botar hablado gustemala,[],[],[],[],0,0,0,0,Si el presidente ha sido un buen presidente pues hay que botar por el hay muchos que han hablado mal de él pero ellos no hacen nada por gustemala,145,45,29,5,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
6W4u8sGEnGM,UgyE6hk1g9jR7zB67lV4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@megavision4488,UC14qlobYKqD-DO0j6b75lcA,seria bueno tambien hecharle mano a la ejecucion del puente  del rio la pasion que todoavia se esta utilizando ferry hay que hacer un puente rapido.,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@megavision4488,hace 3 días, ,0,False,,@megavision4488,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@megavision4488,@megavision4488,,True,0,0,False,False,hace 3 días,<1 semana,3.0,seria bueno tambien hecharle mano a la ejecucion del puente  del rio la pasion que todoavia se esta utilizando ferry hay que hacer un puente rapido.,hechar el mano ejecucion puente rio pasion todoavia utilizar ferry puente rapido,hecharle mano ejecucion puente rio pasion todoavia utilizando ferry puente rapido,[],[],[],[],0,0,0,0,seria bueno tambien hecharle mano a la ejecucion del puente del rio la pasion que todoavia se esta utilizando ferry hay que hacer un puente rapido.,148,80,26,12,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
n8iP75gIpmw,UgyEM7_iOGkWV0SbNuB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@edwinavila4876,UCiGRBf2RNF0WRKhRVT7zFoA,"Lamentablemente en nuestro país sigue la misma sinverguenzada. Este diputado quiere tapar el sol con un dedo. Qué pasaría si un profesor quisiera que le pagaran su comida aparte de su sueldo porque le está enseñando a
 dibujar a un niño.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@edwinavila4876,hace 2 años, ,0,False,,@edwinavila4876,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@edwinavila4876,@edwinavila4876,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,"Lamentablemente en nuestro país sigue la misma sinverguenzada. Este diputado quiere tapar el sol con un dedo. Qué pasaría si un profesor quisiera que le pagaran su comida aparte de su sueldo porque le está enseñando a
 dibujar a un niño.",lamentablemente sinverguenzado diputado tapar sol dedo pasaria profesor quisiero pagar comida aparte sueldo ensenar dibujar nino,lamentablemente sinverguenzada diputado tapar sol dedo pasaria profesor quisiera pagaran comida aparte sueldo ensenando dibujar nino,[],[],[],[],0,0,0,0,Lamentablemente en nuestro país sigue la misma sinverguenzada. Este diputado quiere tapar el sol con un dedo. Qué pasaría si un profesor quisiera que le pagaran su comida aparte de su sueldo porque le está enseñando a dibujar a un niño.,237,128,41,16,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
6W4u8sGEnGM,UgyFSrjeDvPsB0fKUdp4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@elsasalguero6914,UCa36MjQLoPAmgJo-R3G8WQA,Que Dios bendiga al gobierno de Guatemala,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@elsasalguero6914,hace 6 días,3,0,False,,@elsasalguero6914,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@elsasalguero6914,@elsasalguero6914,3.0,False,3,0,False,False,hace 6 días,<1 semana,6.0,Que Dios bendiga al gobierno de Guatemala,bendigar gobierno guatemala,dios bendiga gobierno guatemala,[],[],[],[],0,0,0,0,Que Dios bendiga al gobierno de Guatemala,41,27,7,3,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
06mFNPU0aB8,UgyHHYcKhbzXr6xEjth4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@franciscoflores3120,UCjZgFEowMBrsjodqfovzdKw,Ay que  usarlos  como  mujeres,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@franciscoflores3120,hace 2 semanas, ,0,False,,@franciscoflores3120,Noti7,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,guatemala noticias,topic,@franciscoflores3120,@franciscoflores3120,,True,0,0,False,False,hace 2 semanas,1 sem - 1 mes,14.0,Ay que  usarlos  como  mujeres,usar el mujer,usarlos mujeres,[],[],[],[],0,0,0,0,Ay que usarlos como mujeres,30,13,5,3,True,False,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,/@Noti7Guatemala,/@Noti7Guatemala,News & Politics,guatemala noticias,topic,6692,2026-08-13T22:00:12-07:00,2026-08-14 05:00:12+00:00,"[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]","[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]",La rápida acción policial frustró el plan de los sujetos que usaron minifaldas para huir.,11,https://www.youtube.com/watch?v=06mFNPU0aB8
6W4u8sGEnGM,UgyHIuxG8A2lYDRB6vh4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@carmenfigueroa1232,UC3YpzAr7pcdKC7BVFEpYzog,"Pues como no si a Guatemala desbancaron lo anteriores presidentes han barrido con todo 
Primero Dios puedan terminar este proyecto antes que entre otr@ ladron y después busquen culpables",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@carmenfigueroa1232,hace 6 días (editado),4,1,False,,@carmenfigueroa1232,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@carmenfigueroa1232,@carmenfigueroa1232,4.0,False,4,1,False,True,hace 6 días,<1 semana,6.0,"Pues como no si a Guatemala desbancaron lo anteriores presidentes han barrido con todo 
Primero Dios puedan terminar este proyecto antes que entre otr@ ladron y después busquen culpables",guatemala desbancar president barrido terminar proyecto otr ladron buscar culpable,guatemala desbancaron anteriores presidentes barrido dios puedan terminar proyecto otr ladron busquen culpables,[],[],[],[],0,0,0,0,Pues como no si a Guatemala desbancaron lo anteriores presidentes han barrido con todo Primero Dios puedan terminar este proyecto antes que entre otr@ ladron y después busquen culpables,186,82,29,10,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
6W4u8sGEnGM,UgyHIuxG8A2lYDRB6vh4AaABAg.A_zEyCTHfWFA_zWovudn2B,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Por eso mismo
No permítanos otro partido corrupto de los mismos de antes para salvar todo lo que hoy estamos mirando",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,1,0,False,,@Murmullodelbarrio,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@Murmullodelbarrio,@murmullodelbarrio,1.0,False,1,0,False,False,hace 6 días,<1 semana,6.0,"Por eso mismo
No permítanos otro partido corrupto de los mismos de antes para salvar todo lo que hoy estamos mirando",permitano partido corrupto salvar mirar,permitanos partido corrupto salvar mirando,[],[],[],[],0,0,0,0,Por eso mismo No permítanos otro partido corrupto de los mismos de antes para salvar todo lo que hoy estamos mirando,116,39,21,5,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
j43HgwYFKfk,UgyHcSyWHx2SKCg6db14AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@estuardoargueta137,UCQqlPPUGqAfWjd-FSh_qn7Q,"Esa universidad se debe privatizar, es la universidad mas cara de Guatemala por estudiante egresado, es una carga tributaria innecesaria.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@estuardoargueta137,hace 1 año, ,0,False,,@estuardoargueta137,Quorum,La cooptación de Walter Mazariegos en la USAC,@quorumgt/videos,channel,@estuardoargueta137,@estuardoargueta137,,True,0,0,False,False,hace 1 año,1 mes - 1 ano,365.25,"Esa universidad se debe privatizar, es la universidad mas cara de Guatemala por estudiante egresado, es una carga tributaria innecesaria.",universidad privatizar universidad cara guatemala estudiante egresado carga tributario innecesario,universidad privatizar universidad cara guatemala estudiante egresado carga tributaria innecesaria,[],[],[],[],0,0,0,0,"Esa universidad se debe privatizar, es la universidad mas cara de Guatemala por estudiante egresado, es una carga tributaria innecesaria.",137,98,20,10,True,False,La cooptación de Walter Mazariegos en la USAC,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,@quorumgt,topic,10156,2024-09-26T15:00:17-07:00,2024-09-26 22:00:17+00:00,"[""USAC"", ""Walter Mazariegos"", ""Mazariegos rector"", ""Fraude USAC"", ""Elecciones USAC"", ""Toma USAC"", ""CSU USAC"", ""Quorum GT"", ""Periodismo Guatemala"", ""Luis Cordón USAC""]","[""USAC"", ""Walter Mazariegos"", ""Mazariegos rector"", ""Fraude USAC"", ""Elecciones USAC"", ""Toma USAC"", ""CSU USAC"", ""Quorum GT"", ""Periodismo Guatemala"", ""Luis Cordón USAC""]","🚨El rector de facto de la #USAC, Walter Mazariegos, tiene una alianza que le permite controlar un presupuesto millonario, quitar a sus opositores del camino y colocar a sus allegados en puestos importantes. Más de la mitad de sus cómplices en el Consejo Superior Universitario (CSU) se han prolongado en el poder y no tienen la intención de soltarlo.

👁️ Aunque las cosas podrían cambiar…

Ayudanos compartiendo, comentando y dándole like a este video.

🔍 También podés leer el reportaje completo en este link👉🏻 https://quorum.gt/poder/captura/usac/mazariegos_csu/

📲 Seguí a Quorum en todas las redes para ver más contenido interesante de #Guatemala.

⚫️ X: https://twitter.com/QuorumGT
🟣 Instagram: https://www.instagram.com/holaquorum?igsh=a2l2MHp6dXA5aGg4
🟠 TikTok:https://www.tiktok.com/@quorumgt?_t=8q3C9YsmOiT&_r=1
🔵 Facebook: https://www.facebook.com/QuorumGT?mibextid=LQQJ4d
🟢 Canal de WhatsApp: https://whatsapp.com/channel/0029Va8IZV65PO0ul2cBdD0l",10,https://www.youtube.com/watch?v=j43HgwYFKfk
